Image,Object,clean_object,Comments,StudyRelated,Food,Clothing,Toy,Book,Electronic,Plant,Animal,ToolWork,ToolMealtime,OtherLargeImmovable,OtherSynthetic,OtherNatural,None,Exclude,Unsure,Flagged,Skipped,sub_num
172134.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
172206.gif,juice box,juice box,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
172236.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1598
172339.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
172511.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
172541.gif,pants,pants,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
172611.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
172714.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
172847.gif,juice box,juice box,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
172917.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
172950.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
173122.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
173152.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
173457.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
173558.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
173831.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
174105.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
174207.gif,toy truck,toy truck,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
174339.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
174409.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
174744.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
174817.gif,hammer,hammer,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1598
174847.gif,hammer,hammer,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1598
174917.gif,hammer,hammer,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1598
175019.gif,"pants, takis","pants, takis",NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
175049.gif,remote,remote,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
175426.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
175558.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
175754.gif,takis,takis,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
175826.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
175856.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
180131.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
180201.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
180231.gif,bucket,bucket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
180303.gif,bucket,bucket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
180740.gif,plant,plant,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1598
181115.gif,bucket,bucket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
181217.gif,bucket,bucket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
181247.gif,bucket,bucket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
181349.gif,bucket,bucket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
181450.gif,toy truck,toy truck,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
181522.gif,yarn,yarn,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
181837.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
182818.gif,toy truck,toy truck,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
182850.gif,toy truck,toy truck,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
182920.gif,toy trailer,toy trailer,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
182951.gif,toy trailer,toy trailer,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
183021.gif,toy trailer,toy trailer,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
183051.gif,bottle cap,bottle cap,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
183121.gif,toy truck,toy truck,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
183153.gif,toy truck,toy truck,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
183223.gif,croc shoe,croc shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
183251.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
183321.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
183523.gif,bucket,bucket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
183555.gif,bucket,bucket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
183625.gif,bucket,bucket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
183655.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1598
183727.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1598
195134.gif,cacao fruit,cacao fruit,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
195204.gif,cacao fruit,cacao fruit,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
195234.gif,cacao fruit,cacao fruit,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
195305.gif,cacao fruit,cacao fruit,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
195611.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
195641.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
195812.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
195914.gif,chair,chair,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
201415.gif,visor,visor,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
201617.gif,workbook,workbook,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
202212.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
202446.gif,flat shoe,flat shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
202516.gif,flat shoe,flat shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
202546.gif,flat shoe,flat shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
202619.gif,flat shoe,flat shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
202852.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
203401.gif,plastic basket,plastic basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
203431.gif,plastic basket,plastic basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
203501.gif,plastic basket,plastic basket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
204021.gif,flat shoe,flat shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
204154.gif,tree,tree,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1598
204413.gif,basketball,basketball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
204443.gif,basketball,basketball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
204618.gif,basketball,basketball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
204658.gif,basketball,basketball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
204810.gif,basketball,basketball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
204829.gif,basketball,basketball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
205001.gif,soap,soap,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1598
205031.gif,soap,soap,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1598
205304.gif,flat shoe,flat shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
205404.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
205434.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
205911.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
205941.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
210013.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
210215.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
210317.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
210347.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
210417.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
210621.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
210651.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
210721.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
210753.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
210823.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
211057.gif,"cup, soda","cup, soda",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
211127.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
211229.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
211720.gif,pants,pants,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
211750.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
212818.gif,sheet,sheet,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
213607.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
213637.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
213709.gif,mop,mop,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1598
214041.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
214111.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
214142.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
214316.gif,"water bottle, dress","water bottle, dress",NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
214416.gif,"water bottle, dress","water bottle, dress",NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
214447.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
214517.gif,water bottle,water bottle,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
214547.gif,flower,flower,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1598
214618.gif,leaf,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1598
214648.gif,leaf,leaf,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1598
215022.gif,blanket,blanket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
215125.gif,blanket,blanket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
215155.gif,plant pot,plant pot,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1598
215227.gif,"plant pot, dirt","plant pot, dirt",NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1598
215257.gif,"plant pot, dirt","plant pot, dirt",NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1598
215656.gif,stick,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1598
215728.gif,stick,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1598
215758.gif,stuffed animal baby doll,stuffed animal baby doll,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
220130.gif,stuffed animal baby doll,stuffed animal baby doll,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
220403.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
220433.gif,grass,grass,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1598
220633.gif,money,money,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
220706.gif,"money, stick","money, stick",NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1598
220937.gif,bag of tortillas,bag of tortillas,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
221009.gif,bag of tortillas,bag of tortillas,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
221109.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
221141.gif,tortilla,tortilla,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
221211.gif,tortilla,tortilla,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
221314.gif,bag of torillas,bag of torillas,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
221558.gif,pipe,pipe,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
221629.gif,pipe,pipe,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
221659.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
221731.gif,basketball,basketball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
222105.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
222207.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1598
222410.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
222511.gif,toothbrush,toothbrush,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
222541.gif,toothbrush,toothbrush,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
222611.gif,video game console,video game console,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1598
222644.gif,video game console,video game console,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1598
222714.gif,video game console,video game console,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1598
222744.gif,video game console,video game console,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1598
222845.gif,video game console,video game console,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1598
222947.gif,video game console,video game console,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1598
223017.gif,"plant pot, dirt","plant pot, dirt",NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1598
223047.gif,video game console,video game console,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1598
223119.gif,video game console,video game console,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1598
223149.gif,video game console,video game console,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1598
223321.gif,canola oil,canola oil,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
224406.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
224437.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
225313.gif,mop,mop,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1598
225345.gif,mop,mop,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1598
225516.gif,mop,mop,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1598
225629.gif,mop,mop,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1598
225706.gif,mop,mop,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1598
225928.gif,mop,mop,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1598
225958.gif,tree,tree,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1598
230130.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
230202.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
230232.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
230302.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
230334.gif,bowl,bowl,unsure what bowl contains,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
230404.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
230434.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
230506.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
230536.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
230606.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
230708.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
230738.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
230839.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
231040.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
231142.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
231212.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
231244.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
231315.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
231345.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
231415.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
231546.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
231820.gif,pipe,pipe,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
231921.gif,"table, tortilla","table, tortilla",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1598
232153.gif,cup,cup,unsure what is in cup,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
232324.gif,cup,cup,unsure what is in cup,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
232357.gif,"table, tortilla","table, tortilla",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1598
232528.gif,table,table,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1598
232558.gif,"cup, potato, popsicle stick","cup, potato, popsicle stick",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
232628.gif,cup,cup,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1598
232659.gif,tortilla,tortilla,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
232729.gif,tortilla,tortilla,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
233914.gif,shirt,shirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
234540.gif,wood slat,wood slat,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
234743.gif,wood slat,wood slat,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
235210.gif,toothbrush,toothbrush,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
235341.gif,wood slat,wood slat,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
235411.gif,wood slat,wood slat,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
235613.gif,stuffed animal unicorn,stuffed animal unicorn,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
235644.gif,toothbrush,toothbrush,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
235714.gif,toothbrush,toothbrush,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
235744.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
235846.gif,scissors,scissors,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
24000026.gif,scissors,scissors,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
24000314.gif,bucket,bucket,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1598
24000417.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
24000618.gif,flat shoe,flat shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
24000721.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
24000751.gif,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1598
24001156.gif,peach,peach,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
24001226.gif,flat shoe,flat shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
24001430.gif,pants,pants,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
24001530.gif,"bag of tortillas, tortilla","bag of tortillas, tortilla",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
24001602.gif,phone,phone,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1598
24001835.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
24002716.gif,book,book,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1598
145055.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
145256.gif,plastic chair,chair,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9021
170034.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
170104.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
174905.gif,plastic cup,cup,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9021
174935.gif,plastic cup,cup,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9021
180049.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
180150.gif,camera lens,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
182427.gif,bottle of milk,"bottle, milk",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9021
182800.gif,bottle of milk,"bottle, milk",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9021
183306.gif,bottle of milk,"bottle, milk",NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9021
